id;name;author_name;inventory_status;original_price;discount;price;discount_rate;rating_average;review_count;quantity_sold;type_book;book_cover
175107096;Văn Bản Hán Văn Việt Nam;;available;48600;0;48600;0;5.0;1;{'text': 'Đã bán 3', 'value': 3};sach_giaokhoa;Bìa mềm
176652256;Vở bài tập Toán lớp 2 (2 tập) Bộ Cánh Diều;TS. Đỗ Tiến Đạt;available;37000;0;37000;0;5.0;1;{'text': 'Đã bán 9', 'value': 9};sach_giaokhoa;Bìa mềm
74460103;Kinh Tế Đô Thị;;available;245700;0;245700;0;5.0;6;{'text': 'Đã bán 28', 'value': 28};sach_giaokhoa;
130774281;Combo Vật lí đại cương và bài tập vật lí đại cương tập 2 : Điện dao động sóng;;available;95000;0;95000;0;4.8;4;{'text': 'Đã bán 7', 'value': 7};sach_giaokhoa;
165243550;Toán Rời Rạc Ứng Dụng Trong Tin Học (Tái bản năm 2021);;available;110000;0;110000;0;5.0;2;{'text': 'Đã bán 17', 'value': 17};sach_giaokhoa;Bìa mềm
174012021;Giáo Trình An Toàn Lao Động ;;available;45000;0;45000;0;5.0;1;{'text': 'Đã bán 2', 'value': 2};sach_giaokhoa;
141882669;Nghiên Cứu Bài Học Vì Cộng Đồng Học Tập - Sách Hướng Dẫn Đổi Mới Nhà Trường Bền Vững;;available;61750;0;61750;0;4.5;2;{'text': 'Đã bán 12', 'value': 12};sach_giaokhoa;Bìa mềm
182319748;Vở bài tập nâng cao toán lớp 3 - tập 1 bám sát sách giáo khoa kết nối tri thức với cuộc sống ( bc); NGƯT Phạm Đình Thực;available;42000;10000;32000;24;5.0;1;{'text': 'Đã bán 13', 'value': 13};sach_giaokhoa;Bìa mềm
75839429;Danh Pháp Hợp Chất Hữu Cơ;nhieu tac gia;available;49000;0;49000;0;5.0;2;{'text': 'Đã bán 22', 'value': 22};sach_giaokhoa;Bìa mềm
169448639;Combo SGK Toán + Ngữ Văn Lớp 12 (Bộ 4 cuốn) (Toán Giải Tích + Hình học);Phan Trọng Luận;available;42000;0;42000;0;5.0;1;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
87578320;Tối Ưu Hóa Môi Trường Làm Việc Trong Răng Hàm Mặt;;available;58500;0;58500;0;5.0;2;{'text': 'Đã bán 8', 'value': 8};sach_giaokhoa;Bìa mềm
72025284;Toán Học Cao Cấp - Tập 3: Chuỗi Và Phương Trình Vi Phân;;available;58500;0;58500;0;4.8;23;{'text': 'Đã bán 83', 'value': 83};sach_giaokhoa;Bìa mềm
73263017;Toán Học Cao Cấp - Tập 3 - Phép Tính Giải Tích Nhiều Biến Số;;available;45000;0;45000;0;5.0;20;{'text': 'Đã bán 73', 'value': 73};sach_giaokhoa;Bìa mềm
109484095;Combo sách Toán lớp 1 ( Kết nối tri thức với cuộc sống );nhieu tac gia;available;65000;0;65000;0;4.5;14;{'text': 'Đã bán 92', 'value': 92};sach_giaokhoa;Bìa mềm
22222821;Giáo Trình Quy Hoạch Giao Thông Đô Thị;PGS. TS. Nguyễn Trung Việt (chủ biên);available;110700;0;110700;0;0.0;0;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
73475677;Hướng Dẫn Môn Học Luật Thương Mại - Tập 2 (Tái bản năm 2020);;available;59500;0;59500;0;4.6;7;{'text': 'Đã bán 34', 'value': 34};sach_giaokhoa;Bìa mềm
75540522;Hóa Học Hữu Cơ 2;;available;90000;0;90000;0;5.0;10;{'text': 'Đã bán 32', 'value': 32};sach_giaokhoa;
72630718;Giáo Trình Tâm Lý Học Quản Lý;;available;57685;0;57685;0;4.6;9;{'text': 'Đã bán 59', 'value': 59};sach_giaokhoa;Bìa mềm
180749821;Tiếng Anh 5 - Tập 2 - Sách Học Sinh (2022);Bộ Giáo Dục Và Đào Tạo;available;32000;0;32000;0;5.0;1;{'text': 'Đã bán 6', 'value': 6};sach_giaokhoa;
193857962;Giáo Dục Thể Chất 6 (Chân Trời Sáng Tạo) (2022);nhieu tac gia;available;20000;0;20000;0;5.0;1;{'text': 'Đã bán 3', 'value': 3};sach_giaokhoa;
21739535;Giáo Trình Kỹ Thuật Đo Lường;Nguyễn Hoàng Mai;available;139000;16000;123000;12;5.0;8;{'text': 'Đã bán 40', 'value': 40};sach_giaokhoa;Bìa mềm
22228510;Tài Chính Doanh Nghiệp Xây Dựng;;available;138000;18000;120000;13;4.0;3;{'text': 'Đã bán 73', 'value': 73};sach_giaokhoa;Bìa mềm
54640619;Giáo Trình Cấu Tạo Kiến Trúc Công Trình Dân Dụng;;available;74700;0;74700;0;5.0;5;{'text': 'Đã bán 9', 'value': 9};sach_giaokhoa;Bìa mềm
192948658;Ngữ Văn 10/1 (Kết Nối Trí Thức) (2022);nhieu tac gia;available;25000;500;24500;2;5.0;1;{'text': 'Đã bán 20', 'value': 20};sach_giaokhoa;
192457491;Tiếng Anh 7 Friends Plus - Workbook; Vũ Vạn Xuân;available;79000;0;79000;0;5.0;1;{'text': 'Đã bán 29', 'value': 29};sach_giaokhoa;
192457505;VBT Mĩ Thuật 3 - Bản 2 (Chân Trời Sáng Tạo) (2022);nhieu tac gia;available;9000;0;9000;0;5.0;1;{'text': 'Đã bán 11', 'value': 11};sach_giaokhoa;
92503155;Pháp Luật Đại Cương - Dùng Trong Các Trường Đại Học, Cao Đẳng Và Trung Cấp (Xuất Bản Lần Thứ Mười Tám, Có Sửa Đổi, Bổ Sung);TS Lê Minh Toàn;available;118000;0;118000;0;5.0;2;{'text': 'Đã bán 19', 'value': 19};sach_giaokhoa;
193736868;Bài Tập Toán 7/2 (Chân Trời Sáng Tạo) (2022);nhieu tac gia;available;14000;0;14000;0;5.0;1;{'text': 'Đã bán 9', 'value': 9};sach_giaokhoa;
58548229;Đại Số Tuyến Tính (Bìa mềm);;available;99600;0;99600;0;4.7;24;{'text': 'Đã bán 84', 'value': 84};sach_giaokhoa;Bìa mềm
73262759;Toán Học Cao Cấp - Tập 1 - Đại Số Và Hình Học Giải Tích;;available;57000;2000;55000;4;5.0;24;{'text': 'Đã bán 91', 'value': 91};sach_giaokhoa;Bìa mềm
72025002;Toán Học Cao Cấp - Tập 1: Đại Số Và Hình Học Giải Tích;;available;58500;0;58500;0;5.0;29;{'text': 'Đã bán 117', 'value': 117};sach_giaokhoa;Bìa mềm
72666054;Cơ Sở Thiết Kế Và Ví Dụ Tính Toán Kết Cấu Nhịp Cầu Dầm Đơn Giản Bê Tông Cốt Thép Ứng Suất Trước Bán Lắp Ghép Theo Tiêu Chuẩn TCVN 11823:2017;Lê Bá Danh;available;75000;2300;72700;3;5.0;10;{'text': 'Đã bán 31', 'value': 31};sach_giaokhoa;Bìa mềm
181379121;Hợp Đồng Trong Xây Dựng;Nhiều tác giả;available;178000;0;178000;0;0.0;0;{'text': 'Đã bán 2', 'value': 2};sach_giaokhoa;Bìa mềm
78905870;Giáo Trình Tài Chính Công;;available;189000;9000;180000;5;5.0;2;{'text': 'Đã bán 12', 'value': 12};sach_giaokhoa;Bìa mềm
88734814;Vật Lí Đại Cương Tập 1 - Dùng Cho Các Trường Đại Học Khối Kỹ Thuật Công Nghiệp;Lương Duyên Bình;available;50000;0;50000;0;4.8;6;{'text': 'Đã bán 49', 'value': 49};sach_giaokhoa;Bìa mềm
114949464;Giáo trình phương pháp luận nghiên cứu khóa học (Tái bản 2021);;available;60000;2000;58000;3;4.8;45;{'text': 'Đã bán 168', 'value': 168};sach_giaokhoa;Bìa mềm
72934513;Giáo Trình Luật Kinh Tế Quốc Tế;;available;160000;28000;132000;18;5.0;7;{'text': 'Đã bán 25', 'value': 25};sach_giaokhoa;
73718750;Giáo Trình Văn Học Dân Gian Việt Nam;;available;96500;2500;94000;3;5.0;5;{'text': 'Đã bán 33', 'value': 33};sach_giaokhoa;Bìa mềm
75540072;Động Lực Học Ô Tô;;available;81000;0;81000;0;5.0;8;{'text': 'Đã bán 24', 'value': 24};sach_giaokhoa;
49837187;Bài Tập Hóa Lí Tập 2: Cơ Sở Nhiệt Động Lực Hóa Học;.;available;180000;12000;168000;7;4.8;9;{'text': 'Đã bán 34', 'value': 34};sach_giaokhoa;Bìa mềm
75540122;Tham Vấn Trường Học;;available;61200;0;61200;0;5.0;12;{'text': 'Đã bán 58', 'value': 58};sach_giaokhoa;
103524570;Hệ Thống Chữa Cháy Công Trình;;available;68000;3100;64900;5;0.0;0;{'text': 'Đã bán 13', 'value': 13};sach_giaokhoa;Bìa mềm
165701866;Giáo Trình Lập Trình Android ( Tặng Kèm Sổ Tay);Lê Hoàng Sơn;available;73000;2190;70810;3;0.0;0;{'text': 'Đã bán 2', 'value': 2};sach_giaokhoa;Bìa mềm
75975192;Giáo Trình Con Người Và Môi Trường;;available;75000;2000;73000;3;5.0;8;{'text': 'Đã bán 28', 'value': 28};sach_giaokhoa;Bìa mềm
72099175;Giáo Trình Lịch Sử Báo Chí;;available;102000;0;102000;0;4.8;6;{'text': 'Đã bán 21', 'value': 21};sach_giaokhoa;Bìa mềm
91777894;Phương Pháp Hóa Học Hữu Cơ, - Cơ Chế Phản Ứng Hữu Cơ - Tập 3 Cơ Chế Các Phản Ứng Hữu Cơ (Phần 2);Nguyễn Đình Thành;available;200000;2000;198000;1;5.0;20;{'text': 'Đã bán 42', 'value': 42};sach_giaokhoa;Bìa mềm
84844763;Giáo trình lý thuyết mạch;;available;73000;3000;70000;4;4.7;12;{'text': 'Đã bán 37', 'value': 37};sach_giaokhoa;Bìa mềm
75616476;Vật Lí Đại Cương Các Nguyên Lí Và Ứng Dụng - Tập 3 - Quang Học Và Vật Lí Lượng Tử;;available;101000;2000;99000;2;0.0;0;{'text': 'Đã bán 7', 'value': 7};sach_giaokhoa;
78905710;Giáo Trình Các Công Cụ Phái Sinh;;available;190000;14000;176000;7;0.0;0;{'text': 'Đã bán 18', 'value': 18};sach_giaokhoa;Bìa mềm
73263165;Bài Tập Toán Cao Cấp - Tập 1 - Đại Số Và Hình Học Giải Tích;;available;49500;0;49500;0;4.8;10;{'text': 'Đã bán 50', 'value': 50};sach_giaokhoa;Bìa mềm
3831953;Giáo Trình Đại Cương Về Nhà Nước Và Pháp Luật;.;available;125000;0;125000;0;5.0;7;{'text': 'Đã bán 39', 'value': 39};sach_giaokhoa;Bìa mềm
22222811;Giáo Trình Mạch Điện Tử Tương Tự Và Số;Nguyễn Hoàng Mai;available;168000;18000;150000;11;4.8;18;{'text': 'Đã bán 99', 'value': 99};sach_giaokhoa;Bìa mềm
75834542;Bài Tập Hóa Học hữu Cơ;nhieu tac gia;available;90000;2000;88000;2;5.0;9;{'text': 'Đã bán 31', 'value': 31};sach_giaokhoa;Bìa mềm
73262885;Toán Học Cao Cấp - Tập 2 - Phép Tính Giải Tích Một Biến Số;;available;60000;2000;58000;3;5.0;13;{'text': 'Đã bán 77', 'value': 77};sach_giaokhoa;Bìa mềm
21765524;Giáo Trình Vật Liệu Cơ Khí;Phạm Đình Sùng;available;169000;17000;152000;10;4.2;6;{'text': 'Đã bán 52', 'value': 52};sach_giaokhoa;Bìa mềm
74458670;Hướng Dẫn Môn Học Luật Thương Mại - Tập 1;;available;60000;0;60000;0;5.0;1;{'text': 'Đã bán 9', 'value': 9};sach_giaokhoa;
92499921;Giáo Trình Dầu Mỏ Và Đặc Tính Của Các Phân Đoạn Dầu;;available;156000;8000;148000;5;5.0;3;{'text': 'Đã bán 12', 'value': 12};sach_giaokhoa;Bìa mềm
73655456;Bài Tập Hóa Học Đại Cương Tập 2: Cơ Sở Quy Luật Các Quá Trình Hóa Học;;available;200000;0;200000;0;5.0;2;{'text': 'Đã bán 12', 'value': 12};sach_giaokhoa;Bìa mềm
84845470;Giáo trình kỹ thuật lập trình hướng đối tượng bằng C++;Nguyễn Tuấn Anh;available;65000;2000;63000;3;0.0;0;{'text': 'Đã bán 13', 'value': 13};sach_giaokhoa;Bìa mềm
184240420;Sửa Chữa Hệ Thống Điện- Điện Tử Trên Ô Tô ( Phần Cơ Bản);;available;182000;36400;145600;20;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa mềm
58124061;Lý Thuyết Bê Tông;ThS. Mai Quế Anh;available;103500;0;103500;0;5.0;1;{'text': 'Đã bán 11', 'value': 11};sach_giaokhoa;Bìa mềm
56602528;Giáo Trình Điện Tử Công Suất Mạch Biến Đổi Điện Áp;TS.Quách Thanh Hải;available;115440;0;115440;0;3.5;2;{'text': 'Đã bán 9', 'value': 9};sach_giaokhoa;Bìa mềm
72933180;Lịch Sử Văn Minh Thế Giới;;available;120000;8000;112000;7;5.0;18;{'text': 'Đã bán 39', 'value': 39};sach_giaokhoa;Bìa mềm
122890799;Thống kê và ứng dụng;Đặng Hùng Thắng;available;55000;1000;54000;2;4.5;4;{'text': 'Đã bán 20', 'value': 20};sach_giaokhoa;Bìa mềm
22228508;Giáo Trình Quản Lý Dịch Vụ Ô Tô;PGS.TS. Nguyễn Thanh Tuấn;available;116000;12000;104000;10;5.0;8;{'text': 'Đã bán 43', 'value': 43};sach_giaokhoa;Bìa mềm
75540340;Giáo Trình Khoa Học Trái Đất;;available;70000;0;70000;0;4.5;4;{'text': 'Đã bán 15', 'value': 15};sach_giaokhoa;
75948632;Giáo Trình Hóa Sinh Học;;available;90000;7000;83000;8;4.8;6;{'text': 'Đã bán 17', 'value': 17};sach_giaokhoa;Bìa mềm
76134012;Giáo Trình Nhà Nước Pháp Quyền ;;available;70000;2000;68000;3;5.0;2;{'text': 'Đã bán 15', 'value': 15};sach_giaokhoa;
54639705;Cơ Học Công Trình;.;available;120000;13000;107000;11;5.0;4;{'text': 'Đã bán 21', 'value': 21};sach_giaokhoa;Bìa mềm
90406374;Lôgíc Học Đại Cương;;available;54000;0;54000;0;4.5;12;{'text': 'Đã bán 63', 'value': 63};sach_giaokhoa;Bìa mềm
90523883;Lâm Sàng Bệnh Quanh Răng Và Implant Nha Khoa - Tập 1 (Sách Dùng Cho Sinh Viên Răng Hàm Mặt);;available;220000;22000;198000;10;5.0;1;{'text': 'Đã bán 8', 'value': 8};sach_giaokhoa;Bìa mềm
21476131;Giáo Trình Cơ Sở Thiết Kế Máy;PGS.TS Nguyễn Văn Yến;available;170000;4000;166000;2;5.0;4;{'text': 'Đã bán 31', 'value': 31};sach_giaokhoa;Bìa mềm
190125453;Trí Tuệ Nhân Tạo Học Máy Và Ứng Dụng ( Tặng sổ tay);Nguyễn Tất Bảo Thiện;available;185000;43000;142000;23;0.0;0;{'text': 'Đã bán 4', 'value': 4};sach_giaokhoa;Bìa mềm
174319086;Ứng Dụng Autodesk Revit Trong Thiết Kế Công Trình 3D Theo Công Ngệ Bim - Revit Structure Trong Thiết Kế Kết Cấu - Tập 1 (Tái Bản )( Tặng Kèm Sổ Tay);ThS. Nguyễn Quốc Tới;available;188000;9400;178600;5;4.0;1;{'text': 'Đã bán 2', 'value': 2};sach_giaokhoa;Bìa mềm
94646257;Vật Lí Đại Cương Tập 2 - Dùng Cho Các Trường Đại Học Khối Kĩ Thuật Công Nghiệp; Lương Duyên Bình;available;60000;4000;56000;7;4.8;5;{'text': 'Đã bán 34', 'value': 34};sach_giaokhoa;Bìa mềm
21472770;Giáo Trình Khí Động Lực Học;PGS.TS.Trần Thị Cúc;available;67000;11000;56000;16;5.0;5;{'text': 'Đã bán 61', 'value': 61};sach_giaokhoa;Bìa mềm
174319221;Giáo Trình Lập Trình Cơ Sở (Tái Bản )( Tặng Kèm Sổ Tay);TS. Lê Đắc Nhường;available;127000;3810;123190;3;0.0;0;;sach_giaokhoa;Bìa mềm
21473318;Quản Lý Hợp Đồng Trong Xây Dựng;TS.Phạm Phú Cường;available;70000;13000;57000;19;4.0;12;{'text': 'Đã bán 136', 'value': 136};sach_giaokhoa;Bìa mềm
11327092;CẨM NANG NGHIỆP VỤ SƯ PHẠM VÀ KỸ NĂNG QUẢN LÝ, GIẢNG DẠY TRONG HỌC ĐƯỜNG;Nguyễn Phương;available;255000;0;255000;0;5.0;2;{'text': 'Đã bán 10', 'value': 10};sach_giaokhoa;Bìa mềm
87592714;Thực Hành Lâm Sàng Nha Khoa Trẻ Em;;available;140000;8000;132000;6;5.0;1;{'text': 'Đã bán 8', 'value': 8};sach_giaokhoa;Bìa mềm
74860131;Nhập Môn Triết Học;;available;63000;0;63000;0;4.0;4;{'text': 'Đã bán 21', 'value': 21};sach_giaokhoa;Bìa mềm
73795144;Giáo Trình Kỹ Thuật Động Cơ Đốt Trong Và Xu Hướng Phát Triển Của Động Cơ;KS. Đỗ Tiến Dũng;available;82000;9900;72100;12;5.0;7;{'text': 'Đã bán 27', 'value': 27};sach_giaokhoa;Bìa mềm
22222829;Giáo Trình Kinh Tế Xây Dựng;.;available;85000;100;84900;0;4.0;1;{'text': 'Đã bán 26', 'value': 26};sach_giaokhoa;Bìa mềm
58124071;Hướng Dẫn Đồ Án Môn Học Thiết Kế Nhà Máy Thủy Điện;Nguyễn Thượng Bằng;available;76000;7700;68300;10;5.0;1;{'text': 'Đã bán 10', 'value': 10};sach_giaokhoa;Bìa mềm
165701195;Autodesk Revit Tổng Hợp 3 Trong 1 ( Tặng Kèm Sổ Tay);Lê Duy Phương;available;209000;6270;202730;3;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa mềm
193110519;Giáo Trình AutoCAD Phần cơ bản (Lý thuyết - Thực Hành). - tặng sổ tay xương rồng; Trần Tường Thụy;available;165000;33000;132000;20;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa mềm
124638251;Combo Bộ Sách Toán Cao Cấp Tập 3 + Bài Tập Toán Cao Cấp Tập 3 ( Phép Tính  Giải Tích Nhiều Biến Số);nhieu tac gia;available;100000;4000;96000;4;5.0;16;{'text': 'Đã bán 51', 'value': 51};sach_giaokhoa;Bìa mềm
75617106;Hóa Học Hữu Cơ - Tập 3;;available;85500;0;85500;0;5.0;5;{'text': 'Đã bán 18', 'value': 18};sach_giaokhoa;
55882025;Cơ Học Đất (Tái Bản);Lê Xuân Mai;available;123000;12000;111000;10;0.0;0;{'text': 'Đã bán 11', 'value': 11};sach_giaokhoa;Bìa mềm
188694656;Sổ tay luyện dịch tài liệu Y khoa;Huy Khang;available;110000;34000;76000;31;5.0;1;{'text': 'Đã bán 4', 'value': 4};sach_giaokhoa;Bìa mềm
96735756;Giáo trình Bảo hiểm (Tái bản 2021);;available;92000;0;92000;0;0.0;0;{'text': 'Đã bán 21', 'value': 21};sach_giaokhoa;Bìa mềm
21821956;Giáo Trình Cơ Học Kết Cấu : Hệ Siêu Tĩnh (Tập 2);Bạch Vũ Hoàng Lan;available;175000;30000;145000;17;5.0;8;{'text': 'Đã bán 33', 'value': 33};sach_giaokhoa;Bìa mềm
21739613;Giáo Trình Thực Hành Vẽ Kỹ Thuật Xây Dựng;ThS. Phạm Thị Lan;available;53000;3000;50000;6;4.6;11;{'text': 'Đã bán 105', 'value': 105};sach_giaokhoa;Bìa mềm
185290636;Hoạch Định Chiến Lược Dự Án;;available;198000;0;198000;0;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa cứng
21407436;Giáo Trình Nền Và Móng;Nguyễn Văn Định;available;98000;9900;88100;10;4.5;5;{'text': 'Đã bán 56', 'value': 56};sach_giaokhoa;Bìa mềm
169467070;Trách Nhiệm Hình Sự Và Hình Phạt (Giáo Trình Sau Đại Học);PGS TS Trịnh Tiến Việt;available;161000;13000;148000;8;0.0;0;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
73265938;Bài Tập Toán Cao Cấp - Tập 3 - Phép Tính Giải Tích Nhiều Biến Số;;available;45000;0;45000;0;5.0;16;{'text': 'Đã bán 63', 'value': 63};sach_giaokhoa;Bìa mềm
173135223;Ổn Định Kết Cấu Thép (Giáo Trình Sau Đại Học);Nhiều tác giả;available;108000;10000;98000;9;0.0;0;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
21472663;Giáo Trình Chi Tiết Và Cơ Cấu Máy;PGS.TS.Nguyễn Trọng Hùng;available;174000;31000;143000;18;4.5;2;{'text': 'Đã bán 23', 'value': 23};sach_giaokhoa;Bìa mềm
174319148;Giáo trình điện công nghiệp (Tái Bản )( Tặng Kèm Sổ Tay);Bùi Hồng Huế;available;130000;3900;126100;3;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa mềm
78905981;Giáo Trình Những Vấn Đề Kế Toán Đương Đại;;available;89000;9000;80000;10;0.0;0;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
22228506;Giáo Trình Lưới Điện Phân Phối;Doãn Văn Đông;available;138000;14000;124000;10;4.8;4;{'text': 'Đã bán 36', 'value': 36};sach_giaokhoa;Bìa mềm
75950752;Hóa Sinh Học;;available;70000;2000;68000;3;5.0;2;{'text': 'Đã bán 10', 'value': 10};sach_giaokhoa;Bìa mềm
95856875;COMBO: Thực Hành Luyện Viết Lớp 1 - Quyển 1 + Quyển 2 + Quyển 3;Nguyễn Thị Thúy Hà;available;54000;0;54000;0;0.0;0;{'text': 'Đã bán 7', 'value': 7};sach_giaokhoa;Bìa mềm
112815960;Bài Tập Cơ Học Kết Cấu - Tập 1: Kết Cấu Tĩnh Định;Đinh Nghĩa Dũng;available;119000;12000;107000;10;5.0;3;{'text': 'Đã bán 7', 'value': 7};sach_giaokhoa;Bìa mềm
74361628;Biện Pháp Sử Dụng Tư Liệu Gốc Trong Dạy Học Lịch Sử Ở Trường Phổ Thông;TS. Nguyễn Văn Ninh;available;86000;2000;84000;2;0.0;0;{'text': 'Đã bán 3', 'value': 3};sach_giaokhoa;Bìa mềm
123118878;Bài Tập Hóa Học Vô Cơ - Quyển II - Lý Thuyết Đại Cương Về Hóa Học;nhieu tac gia;available;240000;14000;226000;6;5.0;1;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;
75948248;Giáo Trình Động Vật Học;;available;70000;2000;68000;3;5.0;16;{'text': 'Đã bán 48', 'value': 48};sach_giaokhoa;Bìa mềm
21476129;Giáo Trình Kinh Tế Xây Dựng;ThS. Nguyễn Thu Hương;available;200000;20000;180000;10;5.0;5;{'text': 'Đã bán 32', 'value': 32};sach_giaokhoa;Bìa mềm
87914042;Quản trị dịch vụ thương mại điện tử - Cơ sở lý luận và một số kinh nghiệm thực tế tại Việt Nam;Nguyễn Thu Hà;available;99000;0;99000;0;4.5;4;{'text': 'Đã bán 13', 'value': 13};sach_giaokhoa;Bìa mềm
77741844;Toán cao cấp tập 1 + bài tập toán cao cấp tập 1;;available;101000;0;101000;0;4.8;5;{'text': 'Đã bán 47', 'value': 47};sach_giaokhoa;Bìa mềm
22222813;Định Giá Sản Phẩm Xây Dựng;Phạm Thị Trang;available;70000;14000;56000;20;4.3;3;{'text': 'Đã bán 41', 'value': 41};sach_giaokhoa;Bìa mềm
78906424;Giáo Trình Ngân Hàng Quốc Tế;;available;140000;0;140000;0;4.7;3;{'text': 'Đã bán 9', 'value': 9};sach_giaokhoa;Bìa mềm
174319405;Giáo Trình Hệ Thống Kỹ Thuật Trong Công Trình (Tái Bản )( Tặng Kèm Sổ Tay);Nguyễn Văn Hùng;available;98000;2940;95060;3;0.0;0;;sach_giaokhoa;Bìa mềm
174319431;Ứng Dụng Csi Etabs 2015 Trong Phân Tích Kết Cấu Công Trình (Tái Bản )( Tặng Kèm Sổ Tay);Trần Anh Bình;available;115000;2300;112700;2;2.0;1;{'text': 'Đã bán 2', 'value': 2};sach_giaokhoa;Bìa mềm
22222833;Giáo Trình Ứng Dụng Cơ Học Trong Kỹ Thuật;Nguyễn Quang Vinh;available;110000;11200;98800;10;3.0;2;{'text': 'Đã bán 12', 'value': 12};sach_giaokhoa;Bìa mềm
54683110;Phụ Gia Khoáng Cho Xi Măng Và Bê Tông;Lê Trung Thành;available;149000;8000;141000;5;4.8;6;{'text': 'Đã bán 31', 'value': 31};sach_giaokhoa;Bìa mềm
21408877;Giáo Trình Chuyên Đề Lý Thuyết Kiến Trúc;Nguyễn Đình Thi;available;178500;0;178500;0;5.0;1;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
165699977;Phương Pháp Đo Bóc Khối Lượng Và Tính Dự Toán Công Trình Xây Dựng ( Tặng Kèm Sổ Tay);Bùi Mạnh Hùng;available;66000;1320;64680;2;0.0;0;{'text': 'Đã bán 2', 'value': 2};sach_giaokhoa;Bìa mềm
163476213;Chỉnh Hình Răng Hàm Mặt - Tập 1 (Dùng cho sinh viên Răng Hàm Mặt);;available;90000;5000;85000;6;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa mềm
165702956;Giáo Trình Lịch Sử Nghệ Thuật - Tập 2 ( Tặng Kèm Sổ Tay);Đặng Thái Hoàng;available;131000;3930;127070;3;0.0;0;{'text': 'Đã bán 2', 'value': 2};sach_giaokhoa;Bìa mềm
602699;Đối Thoại Socratic 1 (Euthyphro, Socrates Tự Biện, Crito, Pheado);Plato;available;270000;0;270000;0;5.0;1;{'text': 'Đã bán 4', 'value': 4};sach_giaokhoa;Bìa mềm
75970530;Giáo Trình Tiến Hóa;;available;54000;0;54000;0;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa mềm
73265621;Bài Tập Toán Cao Cấp - Tập 2 - Phép Tính Giải Tích Một Biến Số;;available;43200;0;43200;0;4.7;19;{'text': 'Đã bán 68', 'value': 68};sach_giaokhoa;Bìa mềm
136952517;Giải bài tập và bài toán cơ sở vật lí tập 2;;available;64000;2000;62000;3;5.0;1;{'text': 'Đã bán 3', 'value': 3};sach_giaokhoa;Bìa mềm
72666052;Giáo Trình Kỹ Thuật Tương Tự 2;TS. Nguyễn Văn Vinh;available;96000;10000;86000;10;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa mềm
58124092;Giáo Trình Khai Thác Và Thí Nghiệm Cầu (Dành Cho Học Viên Các Trường Đại Học Và Cao Đẳng - Chuyên Ngành Kỹ Thuật Xây Dựng Công Trình Giao Thông);PGS.TS. Hoàng Phương Hoa;available;163000;16000;147000;10;4.0;1;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
181379129;Đấu Thầu Quốc Tế Các Dự Án Đầu Tư - Sách Chuyên Khảo;Lê Minh Thoa;available;125000;13000;112000;10;0.0;0;;sach_giaokhoa;Bìa mềm
181379119;Kinh Tế Phát Triển;Phan Minh Tuấn;available;219000;11000;208000;5;0.0;0;;sach_giaokhoa;Bìa mềm
188489954;Giáo Trình Quản Lý Bất Động Sản;Nhiều tác giả;available;134000;15000;119000;11;0.0;0;{'text': 'Đã bán 1', 'value': 1};sach_giaokhoa;Bìa mềm
21407434;Bài Tập Giải Tích II;Nguyễn Bằng Giang;available;159000;27000;132000;17;5.0;2;{'text': 'Đã bán 18', 'value': 18};sach_giaokhoa;Bìa mềm
173135248;Giáo Trình Hệ Thống Truyền Động Thuỷ Lực Và Khí Nén;Trần Ngọc Hải;available;107000;5000;102000;5;0.0;0;{'text': 'Đã bán 2', 'value': 2};sach_giaokhoa;Bìa mềm
48018650;Lập Trình Điểu Khiển Trên Arduino Cho Hệ Vạn Vật Kết Nối (IoT);Hà Quang Phúc;available;175000;41000;134000;23;4.5;2;{'text': 'Đã bán 5', 'value': 5};sach_giaokhoa;Bìa mềm
174319415;Tính Toán Động Đất Và Tải Trọng Gió Theo Tiêu Chuẩn Châu Âu Eurocode (Tái Bản )( Tặng Kèm Sổ Tay);;available;97000;2910;94090;3;4.0;1;{'text': 'Đã bán 4', 'value': 4};sach_giaokhoa;Bìa mềm
